query_id,user_id,benchmark_tier,query_type,method,query_text,target_event_id,target_venue_id,target_name,target_rank,reciprocal_rank,success_at_1,success_at_5,is_high_memory_load
tokyo_129047_semantic,129047,core,semantic,graph,Which Restaurant did I visit in Hachiōji?,2018_2163670__event_002,1827,ガスト,1,1.0000000000,True,True,False
tokyo_129047_temporal_spatial,129047,core,temporal_spatial,flat,Which Restaurant did I visit in Hachiōji in February 2018?,2018_2163670__event_002,1827,ガスト,1,1.0000000000,True,True,False
tokyo_129047_temporal_spatial,129047,core,temporal_spatial,vector,Which Restaurant did I visit in Hachiōji in February 2018?,2018_2163670__event_002,1827,ガスト,1,1.0000000000,True,True,False
tokyo_129047_temporal_spatial,129047,core,temporal_spatial,graph,Which Restaurant did I visit in Hachiōji in February 2018?,2018_2163670__event_002,1827,ガスト,1,1.0000000000,True,True,False
tokyo_130084_relational_after,130084,core,relational_after,flat,Which Bar did I visit after New Flame International Shot Bar?,2018_2179339__event_002,3152,アニソンDJバー グリュック,3,0.3333333333,False,True,True
tokyo_130084_relational_after,130084,core,relational_after,vector,Which Bar did I visit after New Flame International Shot Bar?,2018_2179339__event_002,3152,アニソンDJバー グリュック,3,0.3333333333,False,True,True
tokyo_130084_relational_after,130084,core,relational_after,graph,Which Bar did I visit after New Flame International Shot Bar?,2018_2179339__event_002,3152,アニソンDJバー グリュック,3,0.3333333333,False,True,True
tokyo_130084_semantic,130084,core,semantic,flat,Which Multiplex did I visit in Hachiōji?,2018_2179333__event_001,275,MOVIX橋本,1,1.0000000000,True,True,True
tokyo_130084_semantic,130084,core,semantic,vector,Which Multiplex did I visit in Hachiōji?,2018_2179333__event_001,275,MOVIX橋本,1,1.0000000000,True,True,True
tokyo_130084_semantic,130084,core,semantic,graph,Which Multiplex did I visit in Hachiōji?,2018_2179333__event_001,275,MOVIX橋本,1,1.0000000000,True,True,True
tokyo_130084_temporal_spatial,130084,core,temporal_spatial,flat,Which Butcher did I visit in Hachiōji in April 2018?,2018_2179329__event_003,2380,ミートショップ 寿々木,1,1.0000000000,True,True,True
tokyo_130084_temporal_spatial,130084,core,temporal_spatial,vector,Which Butcher did I visit in Hachiōji in April 2018?,2018_2179329__event_003,2380,ミートショップ 寿々木,1,1.0000000000,True,True,True
tokyo_130084_temporal_spatial,130084,core,temporal_spatial,graph,Which Butcher did I visit in Hachiōji in April 2018?,2018_2179329__event_003,2380,ミートショップ 寿々木,1,1.0000000000,True,True,True
tokyo_130568_relational_after,130568,core,relational_after,flat,Which Convenience Store did I visit after ENEOS フレンドリーセルフ88SS?,2018_2187169__event_002,1231,ファミリーマート 橋本七丁目店,1,1.0000000000,True,True,False
tokyo_130568_relational_after,130568,core,relational_after,vector,Which Convenience Store did I visit after ENEOS フレンドリーセルフ88SS?,2018_2187169__event_002,1231,ファミリーマート 橋本七丁目店,1,1.0000000000,True,True,False
tokyo_130568_relational_after,130568,core,relational_after,graph,Which Convenience Store did I visit after ENEOS フレンドリーセルフ88SS?,2018_2187169__event_002,1231,ファミリーマート 橋本七丁目店,1,1.0000000000,True,True,False
tokyo_130568_semantic,130568,core,semantic,flat,Which Udon Restaurant did I visit in Hachiōji?,2018_2187171__event_001,464,四代目横井製麺所 多摩境店,1,1.0000000000,True,True,False
tokyo_130568_semantic,130568,core,semantic,vector,Which Udon Restaurant did I visit in Hachiōji?,2018_2187171__event_001,464,四代目横井製麺所 多摩境店,1,1.0000000000,True,True,False
tokyo_130568_semantic,130568,core,semantic,graph,Which Udon Restaurant did I visit in Hachiōji?,2018_2187171__event_001,464,四代目横井製麺所 多摩境店,1,1.0000000000,True,True,False
tokyo_130568_temporal_spatial,130568,core,temporal_spatial,flat,Which Car Wash did I visit in Hachiōji in October 2017?,2018_2187162__event_001,2978,手洗い総合洗車場 アポロ洗車 相模原店,1,1.0000000000,True,True,False
tokyo_130568_temporal_spatial,130568,core,temporal_spatial,vector,Which Car Wash did I visit in Hachiōji in October 2017?,2018_2187162__event_001,2978,手洗い総合洗車場 アポロ洗車 相模原店,2,0.5000000000,False,True,False
tokyo_130568_temporal_spatial,130568,core,temporal_spatial,graph,Which Car Wash did I visit in Hachiōji in October 2017?,2018_2187162__event_001,2978,手洗い総合洗車場 アポロ洗車 相模原店,3,0.3333333333,False,True,False
tokyo_130777_relational_after,130777,core,relational_after,flat,Which Ice Cream Shop did I visit after 相模原駅 (Sagamihara Sta.)(JH27)?,2018_2190768__event_003,189,町田あいす工房ラッテ,1,1.0000000000,True,True,False
tokyo_130777_relational_after,130777,core,relational_after,vector,Which Ice Cream Shop did I visit after 相模原駅 (Sagamihara Sta.)(JH27)?,2018_2190768__event_003,189,町田あいす工房ラッテ,1,1.0000000000,True,True,False
tokyo_130777_relational_after,130777,core,relational_after,graph,Which Ice Cream Shop did I visit after 相模原駅 (Sagamihara Sta.)(JH27)?,2018_2190768__event_003,189,町田あいす工房ラッテ,1,1.0000000000,True,True,False
tokyo_130777_semantic,130777,core,semantic,flat,Which Clothing Store did I visit in Hachiōji?,2018_2190763__event_002,3807,ユニクロ,1,1.0000000000,True,True,False
tokyo_130777_semantic,130777,core,semantic,vector,Which Clothing Store did I visit in Hachiōji?,2018_2190763__event_002,3807,ユニクロ,1,1.0000000000,True,True,False
tokyo_130777_semantic,130777,core,semantic,graph,Which Clothing Store did I visit in Hachiōji?,2018_2190763__event_002,3807,ユニクロ,1,1.0000000000,True,True,False
tokyo_130777_temporal_spatial,130777,core,temporal_spatial,flat,Which Supermarket did I visit in Hachiōji in December 2017?,2018_2190703__event_002,127,イオン 橋本店,1,1.0000000000,True,True,False
tokyo_130777_temporal_spatial,130777,core,temporal_spatial,vector,Which Supermarket did I visit in Hachiōji in December 2017?,2018_2190703__event_002,127,イオン 橋本店,1,1.0000000000,True,True,False
tokyo_130777_temporal_spatial,130777,core,temporal_spatial,graph,Which Supermarket did I visit in Hachiōji in December 2017?,2018_2190703__event_002,127,イオン 橋本店,1,1.0000000000,True,True,False
tokyo_130872_relational_after,130872,core,relational_after,flat,Which Intersection did I visit after 鳥居原ふれあいの館?,2018_2192457__event_003,2103,橋本駅南入口交差点,5,0.2000000000,False,True,False
tokyo_130872_relational_after,130872,core,relational_after,vector,Which Intersection did I visit after 鳥居原ふれあいの館?,2018_2192457__event_003,2103,橋本駅南入口交差点,2,0.5000000000,False,True,False
tokyo_130872_relational_after,130872,core,relational_after,graph,Which Intersection did I visit after 鳥居原ふれあいの館?,2018_2192457__event_003,2103,橋本駅南入口交差点,2,0.5000000000,False,True,False
tokyo_130872_semantic,130872,core,semantic,flat,Which Park did I visit in Hachiōji?,2018_2192451__event_003,618,津久井湖城山公園,1,1.0000000000,True,True,False
tokyo_130872_semantic,130872,core,semantic,vector,Which Park did I visit in Hachiōji?,2018_2192451__event_003,618,津久井湖城山公園,1,1.0000000000,True,True,False
tokyo_130872_semantic,130872,core,semantic,graph,Which Park did I visit in Hachiōji?,2018_2192451__event_003,618,津久井湖城山公園,1,1.0000000000,True,True,False
tokyo_130872_temporal_spatial,130872,core,temporal_spatial,flat,Which Parking did I visit in Hachiōji in September 2018?,2018_2192476__event_001,4719,あいかわ公園 南駐車場,1,1.0000000000,True,True,False
tokyo_130872_temporal_spatial,130872,core,temporal_spatial,vector,Which Parking did I visit in Hachiōji in September 2018?,2018_2192476__event_001,4719,あいかわ公園 南駐車場,1,1.0000000000,True,True,False
tokyo_130872_temporal_spatial,130872,core,temporal_spatial,graph,Which Parking did I visit in Hachiōji in September 2018?,2018_2192476__event_001,4719,あいかわ公園 南駐車場,1,1.0000000000,True,True,False
tokyo_131525_relational_after,131525,core,relational_after,flat,Which Video Game Store did I visit after 羽村駅 (Hamura Sta.)?,2018_2202067__event_002,1623,PAO青梅店,1,1.0000000000,True,True,False
tokyo_131525_relational_after,131525,core,relational_after,vector,Which Video Game Store did I visit after 羽村駅 (Hamura Sta.)?,2018_2202067__event_002,1623,PAO青梅店,1,1.0000000000,True,True,False
tokyo_131525_relational_after,131525,core,relational_after,graph,Which Video Game Store did I visit after 羽村駅 (Hamura Sta.)?,2018_2202067__event_002,1623,PAO青梅店,1,1.0000000000,True,True,False
tokyo_131525_semantic,131525,core,semantic,flat,Which Sushi Restaurant did I visit in Fussa?,2018_2202078__event_002,1073,くら寿司,1,1.0000000000,True,True,False
tokyo_131525_semantic,131525,core,semantic,vector,Which Sushi Restaurant did I visit in Fussa?,2018_2202078__event_002,1073,くら寿司,1,1.0000000000,True,True,False
tokyo_131525_semantic,131525,core,semantic,graph,Which Sushi Restaurant did I visit in Fussa?,2018_2202078__event_002,1073,くら寿司,1,1.0000000000,True,True,False
tokyo_131525_temporal_spatial,131525,core,temporal_spatial,flat,Which Hobby Shop did I visit in Fussa in February 2018?,2018_2202069__event_002,1728,Phantom  YOKOTA,1,1.0000000000,True,True,False
tokyo_131525_temporal_spatial,131525,core,temporal_spatial,vector,Which Hobby Shop did I visit in Fussa in February 2018?,2018_2202069__event_002,1728,Phantom  YOKOTA,14,0.0714285714,False,False,False
tokyo_131525_temporal_spatial,131525,core,temporal_spatial,graph,Which Hobby Shop did I visit in Fussa in February 2018?,2018_2202069__event_002,1728,Phantom  YOKOTA,19,0.0526315789,False,False,False
tokyo_132723_relational_after,132723,core,relational_after,flat,Which Arcade did I visit after 一本堂 相模原橋本店?,2018_2219866__event_002,3361,アピナ 橋本店,1,1.0000000000,True,True,True
tokyo_132723_relational_after,132723,core,relational_after,vector,Which Arcade did I visit after 一本堂 相模原橋本店?,2018_2219866__event_002,3361,アピナ 橋本店,1,1.0000000000,True,True,True
tokyo_132723_relational_after,132723,core,relational_after,graph,Which Arcade did I visit after 一本堂 相模原橋本店?,2018_2219866__event_002,3361,アピナ 橋本店,1,1.0000000000,True,True,True
tokyo_132723_semantic,132723,core,semantic,flat,Which Asian Restaurant did I visit in Hachiōji?,2018_2219917__event_003,985,鉄板焼 志野,1,1.0000000000,True,True,True
tokyo_132723_semantic,132723,core,semantic,vector,Which Asian Restaurant did I visit in Hachiōji?,2018_2219917__event_003,985,鉄板焼 志野,1,1.0000000000,True,True,True
tokyo_132723_semantic,132723,core,semantic,graph,Which Asian Restaurant did I visit in Hachiōji?,2018_2219917__event_003,985,鉄板焼 志野,1,1.0000000000,True,True,True
tokyo_132723_temporal_spatial,132723,core,temporal_spatial,flat,Which Multiplex did I visit in Hachiōji in September 2018?,2018_2219915__event_001,275,MOVIX橋本,1,1.0000000000,True,True,True
tokyo_132723_temporal_spatial,132723,core,temporal_spatial,vector,Which Multiplex did I visit in Hachiōji in September 2018?,2018_2219915__event_001,275,MOVIX橋本,1,1.0000000000,True,True,True
tokyo_132723_temporal_spatial,132723,core,temporal_spatial,graph,Which Multiplex did I visit in Hachiōji in September 2018?,2018_2219915__event_001,275,MOVIX橋本,1,1.0000000000,True,True,True
tokyo_134307_relational_after,134307,core,relational_after,flat,Which Supermarket did I visit after ドン・キホーテ 多摩瑞穂店?,2018_2242042__event_002,1033,オザム ラーレ青梅新町店,1,1.0000000000,True,True,False
tokyo_134307_relational_after,134307,core,relational_after,vector,Which Supermarket did I visit after ドン・キホーテ 多摩瑞穂店?,2018_2242042__event_002,1033,オザム ラーレ青梅新町店,1,1.0000000000,True,True,False
tokyo_134307_relational_after,134307,core,relational_after,graph,Which Supermarket did I visit after ドン・キホーテ 多摩瑞穂店?,2018_2242042__event_002,1033,オザム ラーレ青梅新町店,1,1.0000000000,True,True,False
tokyo_134307_semantic,134307,core,semantic,flat,Which Park did I visit in Fussa?,2018_2242051__event_003,1097,秋留台公園,1,1.0000000000,True,True,False
tokyo_134307_semantic,134307,core,semantic,vector,Which Park did I visit in Fussa?,2018_2242051__event_003,1097,秋留台公園,1,1.0000000000,True,True,False
tokyo_134307_semantic,134307,core,semantic,graph,Which Park did I visit in Fussa?,2018_2242051__event_003,1097,秋留台公園,1,1.0000000000,True,True,False
tokyo_134307_temporal_spatial,134307,core,temporal_spatial,flat,Which Sushi Restaurant did I visit in Fussa in February 2018?,2018_2242038__event_002,3319,がってん寿司,1,1.0000000000,True,True,False
tokyo_134307_temporal_spatial,134307,core,temporal_spatial,vector,Which Sushi Restaurant did I visit in Fussa in February 2018?,2018_2242038__event_002,3319,がってん寿司,2,0.5000000000,False,True,False
tokyo_134307_temporal_spatial,134307,core,temporal_spatial,graph,Which Sushi Restaurant did I visit in Fussa in February 2018?,2018_2242038__event_002,3319,がってん寿司,2,0.5000000000,False,True,False
tokyo_135393_relational_after,135393,core,relational_after,flat,Which Japanese Curry Restaurant did I visit after 八王子駅 (Hachiōji Sta.)?,2018_2257260__event_002,174,CoCo壱番屋 JR橋本駅北口店,1,1.0000000000,True,True,False
tokyo_135393_relational_after,135393,core,relational_after,vector,Which Japanese Curry Restaurant did I visit after 八王子駅 (Hachiōji Sta.)?,2018_2257260__event_002,174,CoCo壱番屋 JR橋本駅北口店,1,1.0000000000,True,True,False
tokyo_135393_relational_after,135393,core,relational_after,graph,Which Japanese Curry Restaurant did I visit after 八王子駅 (Hachiōji Sta.)?,2018_2257260__event_002,174,CoCo壱番屋 JR橋本駅北口店,1,1.0000000000,True,True,False
tokyo_135393_semantic,135393,core,semantic,flat,Which Japanese Restaurant did I visit in Hachiōji?,2018_2257280__event_002,3139,赤から 八王子北口店,2,0.5000000000,False,True,False
tokyo_135393_semantic,135393,core,semantic,vector,Which Japanese Restaurant did I visit in Hachiōji?,2018_2257280__event_002,3139,赤から 八王子北口店,2,0.5000000000,False,True,False
